Time, Epoch, DiscriminatorLoss, DiscriminatorAcc, GeneratorLoss
545.026, 4300, 0.245215, 87.50, 2.948374
546.172, 4310, 0.312800, 84.38, 5.361275
547.315, 4320, 0.235831, 90.62, 3.212122
548.446, 4330, 0.343004, 84.38, 4.162000
549.584, 4340, 0.259145, 85.94, 3.120185
550.723, 4350, 0.417801, 85.94, 2.896345
551.857, 4360, 0.561166, 75.00, 3.774876
553.008, 4370, 0.329432, 85.94, 3.827460
554.148, 4380, 0.319213, 87.50, 3.710542
555.286, 4390, 0.216832, 90.62, 4.094096
556.435, 4400, 0.253381, 90.62, 3.838672
558.000, 4410, 0.269100, 89.06, 3.072702
559.128, 4420, 0.396656, 81.25, 3.236798
560.262, 4430, 0.331025, 82.81, 4.479817
561.395, 4440, 0.296444, 89.06, 3.609986
562.542, 4450, 0.395829, 78.12, 4.055956
563.680, 4460, 0.216213, 93.75, 3.854337
564.804, 4470, 0.291667, 87.50, 4.019942
565.981, 4480, 0.238387, 92.19, 2.895368
567.157, 4490, 0.274170, 90.62, 4.166808
568.280, 4500, 0.270135, 85.94, 3.214239
569.426, 4510, 0.506551, 79.69, 5.311733
570.573, 4520, 0.302654, 89.06, 3.859757
571.694, 4530, 0.295110, 89.06, 3.402679
572.826, 4540, 0.324577, 85.94, 5.653754
573.968, 4550, 0.339418, 78.12, 3.771821
575.110, 4560, 0.317723, 87.50, 4.567808
576.246, 4570, 0.322076, 82.81, 3.920894
577.382, 4580, 0.314010, 87.50, 3.225880
578.523, 4590, 0.264890, 92.19, 3.224422
579.666, 4600, 0.425895, 78.12, 4.112258
581.222, 4610, 0.465383, 76.56, 3.309094
582.350, 4620, 0.207905, 93.75, 3.226823
583.501, 4630, 0.279135, 89.06, 2.810247
584.629, 4640, 0.345582, 84.38, 3.388901
585.782, 4650, 0.159043, 92.19, 6.098249
586.913, 4660, 0.482704, 71.88, 3.663502
588.046, 4670, 0.166716, 96.88, 5.240274
589.170, 4680, 0.352865, 82.81, 3.803675
590.298, 4690, 0.455112, 79.69, 5.421646
591.432, 4700, 0.302625, 87.50, 4.249231
592.573, 4710, 0.341028, 90.62, 6.167963
593.703, 4720, 0.233618, 90.62, 3.240594
594.846, 4730, 0.215053, 89.06, 3.629237
596.036, 4740, 0.168343, 93.75, 4.344715
597.211, 4750, 0.357875, 85.94, 3.718604
598.344, 4760, 0.298913, 84.38, 3.715496
599.470, 4770, 0.263596, 92.19, 4.172520
600.609, 4780, 0.298505, 87.50, 3.523367
601.756, 4790, 0.336343, 85.94, 6.947554
602.887, 4800, 0.322572, 85.94, 4.496717
604.535, 4810, 0.270777, 92.19, 4.428883
605.673, 4820, 0.302006, 87.50, 3.032085
606.824, 4830, 0.156628, 100.00, 3.220770
607.968, 4840, 0.362436, 82.81, 5.356482
609.113, 4850, 0.450836, 79.69, 3.465285
610.241, 4860, 0.266050, 90.62, 4.490047
611.373, 4870, 0.325658, 79.69, 4.986686
612.532, 4880, 0.229943, 90.62, 5.133830
613.682, 4890, 0.371543, 85.94, 6.009862
614.827, 4900, 0.257167, 90.62, 3.539410
615.968, 4910, 0.147379, 95.31, 4.810748
617.101, 4920, 0.333704, 87.50, 2.996538
618.238, 4930, 0.233738, 92.19, 5.250282
619.399, 4940, 0.406395, 81.25, 3.902538
620.530, 4950, 0.572851, 78.12, 4.324640
621.655, 4960, 0.194519, 90.62, 3.701386
622.815, 4970, 0.242092, 93.75, 3.195603
623.938, 4980, 0.424413, 76.56, 4.457129
625.093, 4990, 0.331898, 84.38, 6.591223
626.271, 5000, 0.374552, 79.69, 3.474699
627.826, 5010, 0.365503, 82.81, 5.138161
628.985, 5020, 0.283823, 85.94, 6.771183
630.106, 5030, 0.214780, 92.19, 4.744294
631.238, 5040, 0.256287, 90.62, 5.452891
632.356, 5050, 0.240351, 90.62, 3.603613
633.489, 5060, 0.265623, 95.31, 3.812675
634.615, 5070, 0.335840, 85.94, 3.285442
635.751, 5080, 0.276788, 85.94, 4.549629
636.887, 5090, 0.183444, 95.31, 3.250864
638.033, 5100, 0.322603, 87.50, 3.562972
639.166, 5110, 0.459726, 79.69, 4.615522
640.299, 5120, 0.344413, 89.06, 3.344274
641.428, 5130, 0.370836, 82.81, 4.303014
642.565, 5140, 0.288507, 90.62, 2.847237
643.701, 5150, 0.243915, 92.19, 3.112477
644.832, 5160, 0.301178, 89.06, 3.744257
646.477, 5170, 0.371373, 89.06, 3.197531
647.702, 5180, 0.273608, 87.50, 4.124674
648.907, 5190, 0.295947, 85.94, 4.195815
650.041, 5200, 0.227645, 92.19, 4.768049
651.609, 5210, 0.465356, 81.25, 4.637356
652.750, 5220, 0.390086, 85.94, 4.328734
653.884, 5230, 0.428510, 81.25, 6.440753
655.031, 5240, 0.359251, 82.81, 3.575693
656.215, 5250, 0.258653, 90.62, 3.772164
657.391, 5260, 0.224279, 90.62, 3.635125
658.520, 5270, 0.204148, 93.75, 4.641573
659.651, 5280, 0.390580, 78.12, 3.822970
660.789, 5290, 0.211563, 90.62, 4.259588
661.969, 5300, 0.240409, 90.62, 3.404411
663.181, 5310, 0.242209, 92.19, 3.489992
664.620, 5320, 0.208219, 92.19, 3.938226
666.083, 5330, 0.451615, 82.81, 3.243232
667.288, 5340, 0.296604, 82.81, 2.950086
668.451, 5350, 0.229538, 92.19, 2.741065
669.593, 5360, 0.253730, 89.06, 4.600887
670.843, 5370, 0.352909, 82.81, 3.201195
672.153, 5380, 0.258888, 90.62, 4.868575
