Time, Epoch, DiscriminatorLoss, DiscriminatorAcc, DiscriminatorOpAcc, GeneratorLoss
48151.769, 50190, 0.095230, 96.88, 76.56, 3.350510
48162.634, 50200, 0.274350, 81.25, 56.25, 0.970773
48174.176, 50210, 0.258484, 79.69, 51.56, 3.515583
48184.936, 50220, 0.209934, 78.12, 85.94, 2.140781
48195.853, 50230, 0.233827, 79.69, 73.44, 2.846287
48206.730, 50240, 0.118462, 95.31, 75.00, 2.619749
48217.458, 50250, 0.307234, 79.69, 54.69, 2.483933
48228.300, 50260, 0.230234, 78.12, 60.94, 4.058315
48239.124, 50270, 0.087724, 95.31, 70.31, 3.356324
48249.930, 50280, 0.431167, 60.94, 50.00, 3.861015
48260.929, 50290, 0.123900, 90.62, 87.50, 2.931322
48271.818, 50300, 0.287686, 76.56, 78.12, 2.431181
48282.265, 50310, 0.192288, 90.62, 78.12, 2.167547
48293.163, 50320, 0.240119, 82.81, 76.56, 3.677211
48303.957, 50330, 0.307373, 79.69, 54.69, 3.770799
48314.847, 50340, 0.262367, 76.56, 65.62, 3.272465
48325.734, 50350, 0.072148, 96.88, 85.94, 3.047925
48336.713, 50360, 0.258145, 81.25, 57.81, 2.055912
48346.318, 50370, 0.406878, 60.94, 71.88, 3.474866
48355.782, 50380, 0.139151, 89.06, 82.81, 2.835420
48365.340, 50390, 0.121426, 95.31, 71.88, 2.283930
48374.926, 50400, 0.311146, 79.69, 62.50, 2.871749
48384.938, 50410, 0.297659, 73.44, 68.75, 2.778875
48394.531, 50420, 0.523456, 57.81, 59.38, 2.517207
48404.155, 50430, 0.264845, 81.25, 62.50, 3.720152
48413.614, 50440, 0.385702, 67.19, 56.25, 2.088320
48423.130, 50450, 0.153802, 90.62, 68.75, 1.927139
48432.581, 50460, 0.116902, 92.19, 81.25, 2.028394
48442.118, 50470, 0.309030, 75.00, 53.12, 3.154729
48451.582, 50480, 0.181707, 90.62, 75.00, 2.299629
48461.073, 50490, 0.272458, 78.12, 59.38, 2.006665
48470.667, 50500, 0.226704, 87.50, 75.00, 3.784085
48480.161, 50510, 0.438320, 64.06, 57.81, 0.563377
48489.614, 50520, 0.318295, 71.88, 60.94, 2.836905
48499.200, 50530, 0.156112, 89.06, 67.19, 3.866454
48508.728, 50540, 0.190008, 87.50, 76.56, 3.432942
48518.183, 50550, 0.274667, 76.56, 64.06, 2.710789
48527.780, 50560, 0.179055, 92.19, 70.31, 2.036148
48537.279, 50570, 0.202669, 84.38, 76.56, 1.355920
48546.802, 50580, 0.331279, 76.56, 59.38, 2.347883
48556.387, 50590, 0.099117, 96.88, 75.00, 2.881137
48565.881, 50600, 0.251359, 79.69, 59.38, 2.832046
48575.872, 50610, 0.255876, 81.25, 59.38, 2.808831
48585.450, 50620, 0.168329, 84.38, 73.44, 5.421592
48594.942, 50630, 0.384629, 65.62, 56.25, 3.252048
48604.390, 50640, 0.085043, 95.31, 81.25, 2.920905
48613.955, 50650, 0.487761, 62.50, 53.12, 1.842137
48623.522, 50660, 0.346473, 71.88, 57.81, 2.558929
48633.007, 50670, 0.138237, 92.19, 68.75, 4.741002
48642.539, 50680, 0.233479, 79.69, 68.75, 3.222593
48652.086, 50690, 0.233649, 82.81, 67.19, 2.636149
48661.598, 50700, 0.195611, 87.50, 68.75, 2.732276
48671.095, 50710, 0.160766, 92.19, 75.00, 2.488938
48680.641, 50720, 0.359632, 67.19, 50.00, 2.195772
48690.120, 50730, 0.242763, 79.69, 60.94, 3.606255
48699.547, 50740, 0.108523, 93.75, 71.88, 1.706896
48709.128, 50750, 0.089740, 93.75, 75.00, 3.498361
48718.611, 50760, 0.150754, 92.19, 68.75, 2.353436
48728.304, 50770, 0.471656, 53.12, 53.12, 2.721532
48738.002, 50780, 0.168487, 90.62, 76.56, 3.252855
48747.506, 50790, 0.151260, 89.06, 67.19, 1.600901
48756.953, 50800, 0.266299, 79.69, 62.50, 2.991146
48767.146, 50810, 0.322894, 78.12, 87.50, 2.193194
48776.590, 50820, 0.174338, 89.06, 78.12, 2.325784
48786.073, 50830, 0.161422, 89.06, 81.25, 3.701155
48795.568, 50840, 0.213523, 79.69, 76.56, 2.619275
48805.003, 50850, 0.053967, 98.44, 84.38, 3.312073
48814.474, 50860, 0.229590, 82.81, 62.50, 2.671742
48824.074, 50870, 0.127418, 90.62, 59.38, 3.778836
48833.582, 50880, 0.099612, 95.31, 81.25, 2.968545
48843.049, 50890, 0.416473, 60.94, 57.81, 2.214972
48852.605, 50900, 0.134371, 92.19, 67.19, 1.698271
48862.122, 50910, 0.151266, 90.62, 71.88, 2.492206
48871.598, 50920, 0.250590, 75.00, 57.81, 1.541888
48881.073, 50930, 0.362996, 75.00, 53.12, 3.725686
48890.664, 50940, 0.322139, 78.12, 56.25, 2.069136
48900.273, 50950, 0.239534, 78.12, 54.69, 3.606666
48909.712, 50960, 0.175370, 92.19, 62.50, 3.458813
48919.298, 50970, 0.167987, 89.06, 65.62, 2.026443
48928.720, 50980, 0.171955, 93.75, 60.94, 4.289784
48938.199, 50990, 0.121234, 95.31, 78.12, 2.027081
48947.751, 51000, 0.446866, 64.06, 57.81, 2.839151
48957.719, 51010, 0.065562, 98.44, 82.81, 3.094058
48967.325, 51020, 0.449408, 51.56, 54.69, 2.030923
48977.131, 51030, 0.315333, 81.25, 56.25, 3.207125
48986.615, 51040, 0.157133, 92.19, 71.88, 2.747158
48996.059, 51050, 0.065834, 96.88, 93.75, 2.900579
49005.613, 51060, 0.245566, 84.38, 54.69, 3.902230
49015.035, 51070, 0.208819, 82.81, 60.94, 3.432199
49024.511, 51080, 0.524400, 51.56, 50.00, 1.360527
49034.083, 51090, 0.399346, 76.56, 53.12, 0.980762
49043.559, 51100, 0.377759, 70.31, 62.50, 1.884394
49053.004, 51110, 0.226742, 81.25, 56.25, 3.200093
49062.496, 51120, 0.337698, 64.06, 81.25, 1.659729
49072.045, 51130, 0.128859, 93.75, 75.00, 3.325602
49081.609, 51140, 0.091756, 95.31, 65.62, 2.077190
49091.067, 51150, 0.043458, 100.00, 96.88, 3.121534
49100.649, 51160, 0.253009, 81.25, 65.62, 2.654266
49110.135, 51170, 0.155868, 85.94, 64.06, 2.461312
49119.554, 51180, 0.171378, 81.25, 70.31, 3.173212
49129.125, 51190, 0.092166, 95.31, 93.75, 2.295599
49138.551, 51200, 0.106073, 95.31, 82.81, 3.683947
49148.571, 51210, 0.177591, 85.94, 75.00, 2.151949
49158.131, 51220, 0.525957, 53.12, 54.69, 3.733142
49167.564, 51230, 0.165442, 87.50, 78.12, 3.217697
49177.004, 51240, 0.164133, 89.06, 79.69, 3.244647
49186.551, 51250, 0.133737, 92.19, 70.31, 3.367096
49196.087, 51260, 0.260845, 78.12, 59.38, 3.150918
49205.592, 51270, 0.227137, 79.69, 71.88, 2.212428
49215.192, 51280, 0.293316, 78.12, 64.06, 1.887654
49224.649, 51290, 0.664153, 46.88, 45.31, 2.476093
49234.117, 51300, 0.138340, 93.75, 67.19, 3.928921
49243.696, 51310, 0.298968, 78.12, 60.94, 3.485237
49253.155, 51320, 0.704639, 35.94, 56.25, 1.542988
49262.588, 51330, 0.071059, 96.88, 87.50, 3.179654
49272.053, 51340, 0.073779, 95.31, 87.50, 3.400767
49281.614, 51350, 0.187045, 84.38, 71.88, 2.320570
49291.091, 51360, 0.141197, 90.62, 75.00, 2.394794
49300.547, 51370, 0.311730, 73.44, 70.31, 1.309393
49310.214, 51380, 0.222469, 81.25, 64.06, 2.584829
49319.665, 51390, 0.405959, 70.31, 57.81, 2.342857
49329.136, 51400, 0.122946, 92.19, 87.50, 3.143923
49339.305, 51410, 0.262523, 81.25, 64.06, 2.477973
49348.793, 51420, 0.307787, 73.44, 57.81, 2.870986
49358.290, 51430, 0.168820, 89.06, 68.75, 2.969317
49367.863, 51440, 0.565747, 51.56, 51.56, 2.147632
49377.345, 51450, 0.314918, 71.88, 62.50, 3.242745
49386.734, 51460, 0.147834, 90.62, 75.00, 2.112109
49396.286, 51470, 0.463005, 59.38, 53.12, 2.222198
49405.766, 51480, 0.128539, 92.19, 60.94, 3.135387
49415.214, 51490, 0.372808, 71.88, 71.88, 2.023357
49424.879, 51500, 0.253729, 78.12, 65.62, 2.838425
49434.325, 51510, 0.418019, 67.19, 57.81, 1.735533
49443.787, 51520, 0.233702, 78.12, 75.00, 1.862468
49453.300, 51530, 0.373493, 64.06, 68.75, 3.050544
49462.791, 51540, 0.210241, 85.94, 70.31, 2.786404
49472.250, 51550, 0.238916, 78.12, 62.50, 2.686724
49481.731, 51560, 0.188520, 87.50, 73.44, 1.606482
49491.254, 51570, 0.506154, 62.50, 53.12, 2.049114
49500.683, 51580, 0.421363, 65.62, 64.06, 2.808002
49510.090, 51590, 0.408349, 67.19, 56.25, 2.313234
49519.596, 51600, 0.337404, 75.00, 51.56, 3.097694
49529.589, 51610, 0.078244, 96.88, 82.81, 3.220878
49539.158, 51620, 0.175883, 85.94, 73.44, 2.673862
49548.763, 51630, 0.206959, 87.50, 81.25, 3.199299
49558.210, 51640, 0.235411, 79.69, 54.69, 4.102169
49567.668, 51650, 0.746253, 43.75, 43.75, 1.837504
49577.252, 51660, 0.314588, 75.00, 54.69, 4.832638
49586.710, 51670, 0.221933, 82.81, 59.38, 1.075923
49596.134, 51680, 0.445355, 64.06, 50.00, 2.321174
49605.703, 51690, 0.195065, 89.06, 79.69, 2.344122
49615.128, 51700, 0.236443, 79.69, 60.94, 2.177429
49624.767, 51710, 0.115622, 90.62, 62.50, 3.261950
49634.428, 51720, 0.390895, 62.50, 64.06, 2.735324
49643.857, 51730, 0.212588, 79.69, 89.06, 2.497718
49653.443, 51740, 0.668585, 39.06, 48.44, 2.971011
49662.962, 51750, 0.083499, 95.31, 78.12, 3.679258
49672.501, 51760, 0.118921, 93.75, 67.19, 3.816889
49681.931, 51770, 0.179139, 90.62, 60.94, 2.065091
49691.390, 51780, 0.359741, 71.88, 56.25, 1.621583
49700.953, 51790, 0.242361, 76.56, 73.44, 3.904201
49710.376, 51800, 0.112715, 93.75, 81.25, 2.713783
49720.363, 51810, 0.315336, 75.00, 59.38, 3.691285
49729.901, 51820, 0.161728, 85.94, 67.19, 3.060737
49739.366, 51830, 0.240334, 84.38, 60.94, 1.794589
49748.848, 51840, 0.124531, 90.62, 82.81, 3.088386
49758.415, 51850, 0.103535, 92.19, 65.62, 3.250622
49767.965, 51860, 0.159057, 89.06, 64.06, 2.356328
49777.412, 51870, 0.213498, 84.38, 70.31, 1.686353
49787.000, 51880, 0.372861, 65.62, 57.81, 2.571810
49796.439, 51890, 0.378479, 68.75, 60.94, 1.450671
49805.911, 51900, 0.061608, 98.44, 78.12, 2.306683
49815.513, 51910, 0.089500, 93.75, 78.12, 3.653326
49824.936, 51920, 0.157637, 90.62, 71.88, 2.733741
49834.398, 51930, 0.309196, 73.44, 62.50, 1.600706
49844.008, 51940, 0.253045, 81.25, 60.94, 2.856582
49853.457, 51950, 0.321570, 79.69, 68.75, 2.183340
49862.928, 51960, 0.114543, 95.31, 81.25, 1.897073
49872.445, 51970, 0.181248, 90.62, 78.12, 1.557267
49882.096, 51980, 0.421735, 57.81, 60.94, 2.203029
49891.575, 51990, 0.099930, 93.75, 85.94, 2.840306
49901.052, 52000, 0.060529, 98.44, 79.69, 3.586687
49911.221, 52010, 0.227702, 82.81, 68.75, 1.767339
49920.691, 52020, 0.118696, 95.31, 79.69, 2.656749
49930.181, 52030, 0.101383, 93.75, 76.56, 3.924495
49939.750, 52040, 0.417677, 64.06, 59.38, 2.733763
49949.215, 52050, 0.548595, 57.81, 51.56, 2.108316
49958.657, 52060, 0.394211, 65.62, 56.25, 2.637905
49968.278, 52070, 0.209510, 85.94, 68.75, 2.737767
49977.714, 52080, 0.225401, 85.94, 64.06, 1.382959
49987.205, 52090, 0.174049, 89.06, 78.12, 1.757410
49996.883, 52100, 0.089797, 93.75, 73.44, 2.806452
50006.327, 52110, 0.351859, 65.62, 54.69, 2.397362
50015.770, 52120, 0.074106, 95.31, 89.06, 3.039289
50025.335, 52130, 0.177152, 89.06, 68.75, 2.643577
50034.789, 52140, 0.132148, 90.62, 76.56, 2.234047
50044.242, 52150, 0.185497, 85.94, 76.56, 3.852460
50053.793, 52160, 0.303860, 76.56, 64.06, 2.773428
50063.221, 52170, 0.137702, 92.19, 76.56, 3.706307
50072.694, 52180, 0.514101, 60.94, 45.31, 2.168566
50082.171, 52190, 0.192222, 87.50, 60.94, 3.746725
50091.711, 52200, 0.185621, 85.94, 56.25, 2.306173
50101.724, 52210, 0.234610, 81.25, 59.38, 1.626997
50111.319, 52220, 0.111841, 90.62, 78.12, 2.361142
50120.874, 52230, 0.253802, 79.69, 67.19, 1.813252
50130.352, 52240, 0.120014, 98.44, 67.19, 2.688640
50139.789, 52250, 0.217410, 85.94, 59.38, 2.112761
50149.418, 52260, 0.863216, 40.62, 43.75, 2.003438
50158.852, 52270, 0.272534, 81.25, 57.81, 1.814980
50168.308, 52280, 0.263969, 81.25, 62.50, 3.408449
50177.832, 52290, 0.313400, 67.19, 56.25, 3.164176
50187.286, 52300, 0.186989, 85.94, 57.81, 1.609592
50196.725, 52310, 0.287606, 75.00, 51.56, 3.455238
50206.290, 52320, 0.110369, 95.31, 82.81, 3.693189
50215.729, 52330, 0.266019, 71.88, 79.69, 3.875571
50225.253, 52340, 0.095915, 96.88, 81.25, 3.194293
50234.797, 52350, 0.150993, 90.62, 70.31, 3.508465
50244.222, 52360, 0.420003, 67.19, 50.00, 2.063070
50253.679, 52370, 0.139785, 90.62, 67.19, 3.380990
50263.235, 52380, 0.142933, 90.62, 62.50, 2.781528
50272.724, 52390, 0.258395, 79.69, 60.94, 2.586679
50282.136, 52400, 0.365293, 68.75, 60.94, 3.240804
50292.193, 52410, 0.255829, 78.12, 68.75, 3.735522
50301.766, 52420, 0.297960, 76.56, 79.69, 1.980092
50311.224, 52430, 0.214168, 79.69, 67.19, 1.213665
50320.704, 52440, 0.192600, 84.38, 73.44, 2.334369
50330.286, 52450, 0.330211, 65.62, 60.94, 2.500410
50339.829, 52460, 0.103338, 96.88, 73.44, 4.199374
50349.678, 52470, 0.127887, 89.06, 84.38, 2.090867
50359.274, 52480, 0.290096, 75.00, 64.06, 2.674539
50368.721, 52490, 0.156791, 85.94, 78.12, 1.602629
50378.224, 52500, 0.156676, 89.06, 71.88, 3.208168
50387.832, 52510, 0.094194, 95.31, 75.00, 3.778205
50397.315, 52520, 0.164747, 85.94, 85.94, 2.150056
50406.800, 52530, 0.162836, 87.50, 76.56, 2.841481
50416.392, 52540, 0.161110, 84.38, 71.88, 1.876656
50425.844, 52550, 0.257239, 81.25, 64.06, 1.707527
50435.290, 52560, 0.216011, 82.81, 73.44, 3.248786
50444.825, 52570, 0.228540, 78.12, 56.25, 2.233898
50454.376, 52580, 0.204655, 78.12, 56.25, 3.239480
50463.895, 52590, 0.285352, 78.12, 56.25, 4.048199
50473.466, 52600, 0.179812, 87.50, 65.62, 2.916196
50483.562, 52610, 0.271881, 79.69, 67.19, 2.663055
50492.999, 52620, 0.162601, 90.62, 81.25, 3.185715
50502.472, 52630, 0.184472, 89.06, 70.31, 1.884580
50512.027, 52640, 0.083125, 96.88, 93.75, 2.693358
50521.470, 52650, 0.271575, 81.25, 62.50, 3.656326
50531.141, 52660, 0.408107, 65.62, 75.00, 2.754282
50540.636, 52670, 0.297545, 76.56, 68.75, 1.652869
50550.125, 52680, 0.501633, 59.38, 59.38, 2.519652
50559.570, 52690, 0.152104, 92.19, 68.75, 3.004595
50569.222, 52700, 0.160045, 89.06, 64.06, 3.595196
50578.667, 52710, 0.114010, 93.75, 79.69, 3.470400
50588.145, 52720, 0.393474, 64.06, 59.38, 3.033815
50597.714, 52730, 0.702988, 42.19, 50.00, 5.097607
50607.196, 52740, 0.212123, 90.62, 68.75, 2.130472
50616.678, 52750, 0.301761, 75.00, 51.56, 2.780755
50626.236, 52760, 0.162963, 89.06, 67.19, 2.288886
50635.670, 52770, 0.152304, 89.06, 79.69, 1.486583
50645.195, 52780, 0.440015, 67.19, 60.94, 2.118574
50654.756, 52790, 0.207854, 85.94, 68.75, 3.745332
50664.279, 52800, 0.143505, 89.06, 71.88, 3.119488
50674.326, 52810, 0.126617, 89.06, 78.12, 3.156687
50683.986, 52820, 0.049270, 98.44, 78.12, 3.956564
50693.443, 52830, 0.234805, 82.81, 59.38, 3.253212
50702.898, 52840, 0.266963, 82.81, 73.44, 2.702747
50712.384, 52850, 0.169111, 87.50, 75.00, 2.075939
50721.971, 52860, 0.261373, 76.56, 57.81, 2.761614
50731.531, 52870, 0.130266, 89.06, 65.62, 2.990992
50741.054, 52880, 0.290265, 79.69, 65.62, 2.611594
50750.657, 52890, 0.100102, 95.31, 82.81, 2.988478
50760.091, 52900, 0.159255, 85.94, 67.19, 4.299153
50769.568, 52910, 0.232024, 84.38, 56.25, 3.059592
50779.121, 52920, 0.158084, 85.94, 82.81, 2.132642
50788.622, 52930, 0.146032, 89.06, 65.62, 3.856333
50798.185, 52940, 0.261503, 76.56, 59.38, 3.804012
50807.793, 52950, 0.391204, 71.88, 56.25, 2.932704
50817.235, 52960, 0.211233, 82.81, 62.50, 2.659605
50826.750, 52970, 0.160798, 93.75, 65.62, 3.431852
50836.347, 52980, 0.454758, 73.44, 60.94, 2.536911
50845.774, 52990, 0.237987, 82.81, 76.56, 2.138698
50855.256, 53000, 0.241878, 78.12, 56.25, 2.856479
50865.393, 53010, 0.163975, 89.06, 65.62, 2.035260
50874.819, 53020, 0.091853, 95.31, 73.44, 3.570190
50884.298, 53030, 0.103811, 95.31, 84.38, 4.097696
50893.848, 53040, 0.101459, 95.31, 78.12, 3.141918
50903.348, 53050, 0.139363, 90.62, 78.12, 2.629325
50912.915, 53060, 0.172849, 85.94, 68.75, 1.589431
50922.397, 53070, 0.465151, 65.62, 60.94, 2.080647
50931.897, 53080, 0.217853, 89.06, 73.44, 2.104964
50941.359, 53090, 0.044690, 100.00, 89.06, 3.045865
50950.842, 53100, 0.313631, 71.88, 60.94, 2.537069
50960.383, 53110, 0.223780, 78.12, 78.12, 2.824449
50969.878, 53120, 0.106307, 95.31, 73.44, 2.773718
50979.332, 53130, 0.399853, 68.75, 75.00, 3.069273
50988.907, 53140, 0.303551, 70.31, 57.81, 2.953338
50998.326, 53150, 0.220717, 82.81, 68.75, 3.160939
51007.771, 53160, 0.069936, 96.88, 78.12, 2.838106
51017.364, 53170, 0.207876, 89.06, 65.62, 4.042748
51026.901, 53180, 0.246504, 81.25, 64.06, 1.489368
51036.342, 53190, 0.125937, 92.19, 67.19, 3.619217
51045.982, 53200, 0.095072, 93.75, 82.81, 3.069810
51056.056, 53210, 0.364115, 73.44, 59.38, 2.592984
51065.550, 53220, 0.184964, 84.38, 70.31, 3.260500
51075.108, 53230, 0.528482, 59.38, 59.38, 1.910331
51084.591, 53240, 0.177465, 89.06, 75.00, 2.577600
51094.035, 53250, 0.160576, 89.06, 71.88, 3.747439
51103.630, 53260, 0.131052, 92.19, 73.44, 3.767512
51113.104, 53270, 0.201214, 87.50, 60.94, 2.810700
51122.566, 53280, 0.247061, 75.00, 64.06, 2.258698
51132.000, 53290, 0.420416, 62.50, 59.38, 2.911885
51141.657, 53300, 0.707706, 43.75, 46.88, 0.956268
51151.106, 53310, 0.199842, 89.06, 76.56, 2.017651
51160.601, 53320, 0.119604, 92.19, 84.38, 4.104025
51170.244, 53330, 0.297853, 71.88, 59.38, 3.233235
51179.709, 53340, 0.337300, 73.44, 57.81, 2.195656
51189.177, 53350, 0.156078, 90.62, 64.06, 1.436979
51199.035, 53360, 0.446465, 67.19, 57.81, 2.196390
51208.716, 53370, 0.149296, 92.19, 65.62, 3.162906
51218.471, 53380, 0.279140, 82.81, 64.06, 1.959199
51229.424, 53390, 0.378400, 70.31, 57.81, 2.537095
51239.728, 53400, 0.377677, 71.88, 60.94, 2.353407
51249.764, 53410, 0.357425, 68.75, 64.06, 2.519120
51259.438, 53420, 0.307842, 71.88, 68.75, 1.989997
51268.934, 53430, 0.188046, 84.38, 65.62, 2.181473
51278.423, 53440, 0.295942, 78.12, 68.75, 1.193657
51288.016, 53450, 0.314059, 78.12, 64.06, 2.468132
51297.530, 53460, 0.284439, 82.81, 70.31, 1.894951
51306.992, 53470, 0.300685, 78.12, 64.06, 3.473370
51316.572, 53480, 0.424343, 59.38, 56.25, 2.163953
51326.037, 53490, 0.106697, 98.44, 78.12, 3.671606
51335.496, 53500, 0.208142, 87.50, 64.06, 2.238561
51345.130, 53510, 0.539490, 50.00, 54.69, 3.195056
51354.576, 53520, 0.266850, 79.69, 70.31, 2.496919
51364.080, 53530, 0.176122, 85.94, 57.81, 1.364028
51373.714, 53540, 0.186048, 89.06, 62.50, 2.079051
51383.208, 53550, 0.210828, 85.94, 64.06, 1.747869
51392.675, 53560, 0.151812, 89.06, 84.38, 2.338723
51402.172, 53570, 0.079927, 96.88, 73.44, 2.035458
51411.727, 53580, 0.115677, 95.31, 82.81, 1.955057
51421.233, 53590, 0.338525, 71.88, 56.25, 3.327866
51430.945, 53600, 0.086715, 96.88, 84.38, 2.742732
51441.042, 53610, 0.104529, 95.31, 64.06, 3.609236
51450.502, 53620, 0.393668, 67.19, 53.12, 2.454167
51460.004, 53630, 0.109086, 98.44, 82.81, 1.950067
51469.567, 53640, 0.133888, 89.06, 81.25, 1.644762
51479.058, 53650, 0.097406, 93.75, 75.00, 3.490057
51488.593, 53660, 0.104353, 93.75, 76.56, 1.503936
51498.180, 53670, 0.131549, 93.75, 75.00, 3.813227
51507.658, 53680, 0.077087, 96.88, 95.31, 3.852076
51517.138, 53690, 0.160541, 92.19, 59.38, 2.475420
51526.698, 53700, 0.211773, 84.38, 70.31, 1.892730
51536.192, 53710, 0.300175, 76.56, 57.81, 1.848084
51545.651, 53720, 0.299517, 75.00, 60.94, 1.199528
51555.239, 53730, 0.193608, 84.38, 70.31, 3.678302
51564.678, 53740, 0.600649, 46.88, 48.44, 2.338673
51574.179, 53750, 0.404160, 64.06, 56.25, 2.629277
51583.732, 53760, 0.082724, 96.88, 81.25, 3.330514
51593.195, 53770, 0.221173, 81.25, 78.12, 2.936845
51602.738, 53780, 0.460375, 53.12, 60.94, 2.550364
51612.249, 53790, 0.371302, 71.88, 53.12, 2.777874
51621.823, 53800, 0.374784, 71.88, 56.25, 4.751208
51631.897, 53810, 0.504763, 65.62, 54.69, 1.944760
51641.396, 53820, 0.112894, 96.88, 67.19, 3.639409
51651.026, 53830, 0.623972, 39.06, 46.88, 3.017006
51660.549, 53840, 0.502749, 59.38, 54.69, 2.174445
51670.453, 53850, 0.156483, 87.50, 68.75, 3.007133
51680.030, 53860, 0.133702, 92.19, 71.88, 2.619623
51689.599, 53870, 0.077826, 95.31, 81.25, 3.838421
51699.130, 53880, 0.117335, 96.88, 70.31, 3.180321
51708.684, 53890, 0.336436, 68.75, 60.94, 3.475349
51718.289, 53900, 0.104195, 93.75, 71.88, 4.142536
51727.979, 53910, 0.209605, 81.25, 62.50, 2.395568
51737.590, 53920, 0.126977, 90.62, 71.88, 2.303657
51747.081, 53930, 0.504455, 64.06, 62.50, 3.421602
51756.552, 53940, 0.420133, 71.88, 60.94, 2.876292
51766.159, 53950, 0.327450, 78.12, 68.75, 3.095582
51775.672, 53960, 0.289803, 81.25, 59.38, 1.975024
51785.126, 53970, 0.297332, 73.44, 54.69, 3.537999
51794.956, 53980, 0.841490, 43.75, 50.00, 1.128019
51804.477, 53990, 0.158520, 93.75, 84.38, 4.415237
51813.970, 54000, 0.127037, 92.19, 75.00, 3.249916
51824.240, 54010, 0.145140, 85.94, 64.06, 2.846442
51833.844, 54020, 0.292888, 76.56, 67.19, 3.570776
51843.334, 54030, 0.164081, 85.94, 64.06, 1.911647
51852.841, 54040, 0.197490, 84.38, 56.25, 2.413576
51862.391, 54050, 0.251418, 79.69, 59.38, 2.722753
51871.868, 54060, 0.359488, 64.06, 56.25, 2.041077
51881.388, 54070, 0.075640, 96.88, 82.81, 3.273580
51890.963, 54080, 0.055350, 100.00, 81.25, 3.490133
51900.487, 54090, 0.191250, 84.38, 68.75, 3.695891
51909.958, 54100, 0.153337, 85.94, 92.19, 2.339287
51919.508, 54110, 0.343635, 70.31, 57.81, 2.229029
51928.964, 54120, 0.133052, 93.75, 73.44, 3.146955
51938.474, 54130, 0.086648, 95.31, 84.38, 3.710714
51948.177, 54140, 0.203496, 84.38, 76.56, 3.453692
51957.683, 54150, 0.431327, 62.50, 64.06, 1.389953
51967.200, 54160, 0.183289, 84.38, 62.50, 2.926090
51976.856, 54170, 0.173772, 87.50, 78.12, 2.203834
51986.361, 54180, 0.145210, 93.75, 70.31, 3.612310
51996.438, 54190, 0.575438, 59.38, 54.69, 2.445329
52006.954, 54200, 0.374422, 78.12, 57.81, 1.974118
52016.938, 54210, 0.230503, 82.81, 59.38, 2.396903
52026.429, 54220, 0.184417, 87.50, 60.94, 2.910733
52036.131, 54230, 0.584409, 54.69, 46.88, 3.111838
52045.787, 54240, 0.272281, 82.81, 68.75, 2.335558
52055.219, 54250, 0.318242, 70.31, 56.25, 3.956233
52064.875, 54260, 0.100374, 95.31, 57.81, 1.799322
52074.357, 54270, 0.227838, 85.94, 65.62, 3.480706
52083.799, 54280, 0.189663, 87.50, 60.94, 3.031793
52093.362, 54290, 0.162097, 85.94, 62.50, 2.946106
52102.835, 54300, 0.160898, 89.06, 62.50, 2.504484
52112.330, 54310, 0.491569, 51.56, 59.38, 1.898226
52121.820, 54320, 0.206742, 84.38, 64.06, 2.079544
52131.381, 54330, 0.120123, 93.75, 84.38, 2.978171
52140.836, 54340, 0.333411, 73.44, 59.38, 0.877530
52150.309, 54350, 0.428686, 65.62, 53.12, 1.369060
52159.880, 54360, 0.268007, 76.56, 73.44, 2.280792
52169.381, 54370, 0.078482, 96.88, 89.06, 4.379940
52178.927, 54380, 0.150153, 92.19, 73.44, 1.746311
52188.510, 54390, 0.340129, 73.44, 56.25, 3.275636
52197.941, 54400, 0.089320, 93.75, 89.06, 2.407122
52208.053, 54410, 0.208987, 84.38, 65.62, 2.045362
52217.575, 54420, 0.132320, 93.75, 73.44, 1.920176
52227.011, 54430, 0.219065, 85.94, 59.38, 2.796992
52236.423, 54440, 0.271823, 75.00, 75.00, 2.980325
52246.091, 54450, 0.155293, 90.62, 68.75, 1.379188
52255.555, 54460, 0.412683, 71.88, 56.25, 1.934243
52265.032, 54470, 0.124667, 93.75, 70.31, 3.274683
52274.598, 54480, 0.238802, 82.81, 64.06, 3.539016
52284.042, 54490, 0.224687, 81.25, 60.94, 2.110533
52293.577, 54500, 0.405760, 71.88, 60.94, 2.266212
52303.073, 54510, 0.128171, 87.50, 87.50, 4.896870
52312.534, 54520, 0.264972, 75.00, 60.94, 3.312033
52322.035, 54530, 0.214276, 81.25, 68.75, 2.751645
52331.537, 54540, 0.469158, 64.06, 68.75, 2.368596
52341.094, 54550, 0.215396, 79.69, 68.75, 2.815644
52350.619, 54560, 0.438084, 59.38, 56.25, 3.319589
52360.155, 54570, 0.257689, 84.38, 75.00, 1.460158
52369.680, 54580, 0.172842, 89.06, 75.00, 1.785807
52379.079, 54590, 0.192662, 84.38, 64.06, 2.902997
52388.552, 54600, 0.119265, 93.75, 71.88, 2.795872
52398.678, 54610, 0.275376, 82.81, 57.81, 3.303876
52408.206, 54620, 0.342133, 71.88, 75.00, 2.554893
52417.687, 54630, 0.210821, 84.38, 70.31, 2.860839
52427.289, 54640, 0.119440, 92.19, 81.25, 3.417096
52436.754, 54650, 0.099638, 95.31, 73.44, 1.572207
52446.221, 54660, 0.122986, 92.19, 84.38, 3.159751
52455.798, 54670, 0.143566, 89.06, 75.00, 2.369160
